Log file open, 11/11/22 09:22:30
[2022.11.12-11.03.06:648][905]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:673][906]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:673][906]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:694][907]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:695][907]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:718][908]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:719][908]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:738][909]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:739][909]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:756][910]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:757][910]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:779][911]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:780][911]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:803][912]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:803][912]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:826][913]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:826][913]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:848][914]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:849][914]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:870][915]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:870][915]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:895][916]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:895][916]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:916][917]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:917][917]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:935][918]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:936][918]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:958][919]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:958][919]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:982][920]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.06:982][920]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:004][921]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:005][921]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:028][922]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:029][922]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:050][923]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:050][923]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:075][924]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:075][924]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:095][925]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:095][925]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:112][926]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:113][926]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:134][927]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:135][927]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:160][928]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:160][928]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:182][929]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:183][929]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:207][930]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:208][930]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:230][931]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:231][931]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:255][932]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:255][932]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:275][933]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:276][933]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:297][934]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:298][934]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:319][935]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:320][935]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:345][936]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:345][936]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:365][937]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:366][937]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:394][938]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:394][938]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:417][939]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:417][939]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:440][940]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:441][940]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:462][941]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:463][941]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:483][942]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:484][942]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:505][943]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:506][943]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:531][944]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:531][944]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:552][945]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:553][945]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:579][946]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:580][946]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:602][947]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:603][947]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:624][948]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:624][948]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:645][949]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:646][949]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:667][950]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:667][950]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:688][951]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:689][951]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:712][952]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:713][952]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:733][953]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:734][953]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:760][954]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:761][954]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:783][955]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:783][955]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:806][956]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:807][956]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:824][957]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:825][957]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:844][958]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:845][958]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:867][959]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:867][959]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:891][960]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:891][960]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:913][961]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:914][961]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:940][962]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:940][962]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:963][963]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:964][963]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:986][964]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.07:986][964]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:008][965]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:009][965]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:028][966]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:028][966]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:052][967]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:053][967]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:074][968]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:075][968]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:095][969]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:095][969]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:118][970]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:119][970]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:139][971]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:140][971]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:161][972]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:162][972]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:184][973]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:184][973]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:204][974]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:205][974]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:225][975]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:226][975]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:249][976]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:249][976]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:268][977]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:269][977]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:295][978]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:295][978]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:317][979]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:317][979]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:340][980]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:341][980]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:362][981]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:362][981]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:384][982]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:384][982]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:405][983]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:406][983]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:429][984]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:430][984]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:451][985]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:452][985]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:477][986]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:477][986]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:500][987]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:500][987]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:522][988]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:523][988]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:544][989]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:545][989]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:564][990]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:565][990]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:587][991]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:587][991]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:611][992]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:611][992]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:633][993]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:633][993]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:657][994]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:658][994]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:679][995]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:679][995]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:704][996]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:704][996]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:727][997]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:727][997]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:875][998]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:875][998]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:895][999]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:896][999]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:917][  0]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:917][  0]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:938][  1]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:939][  1]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:963][  2]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:963][  2]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:984][  3]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.08:984][  3]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.09:005][  4]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.09:006][  4]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.09:025][  5]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.09:026][  5]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.09:046][  6]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.09:047][  6]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.09:066][  7]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.09:066][  7]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.09:087][  8]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.09:088][  8]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.09:108][  9]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.09:108][  9]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.09:131][ 10]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.09:132][ 10]LogBlueprintUserMessages: [Gladiator_BP_C_0] OutOfRange
[2022.11.12-11.03.10:709][ 82]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.11.12-11.03.10:709][ 82]LogWorld: BeginTearingDown for /Game/Levels/UEDPIE_0_Arena
[2022.11.12-11.03.10:710][ 82]LogWorld: UWorld::CleanupWorld for Arena, bSessionEnded=true, bCleanupResources=true
[2022.11.12-11.03.10:710][ 82]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.12-11.03.10:728][ 82]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.11.12-11.03.10:736][ 82]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.12-11.03.10:788][ 82]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.11.12-11.03.10:789][ 82]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=9
[2022.11.12-11.03.10:790][ 82]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=9
[2022.11.12-11.03.11:016][ 82]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.11.12-11.03.11:020][ 82]LogUObjectHash: Compacting FUObjectHashTables data took   3.43ms
[2022.11.12-11.03.11:064][ 83]LogPlayLevel: Display: Destroying online subsystem :Context_43
[2022.11.12-11.03.38:807][ 36]LogSlateStyle: Warning: Missing Resource from 'CoreStyle' Style: 'Unable to find Color 'PropertyEditor.AddColumnMessage.ColorAndOpacity'.'
[2022.11.12-11.03.49:034][111]LogWorld: UWorld::CleanupWorld for World_34, bSessionEnded=true, bCleanupResources=true
[2022.11.12-11.03.49:034][111]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.12-11.03.51:907][385]LogWorld: UWorld::CleanupWorld for World_33, bSessionEnded=true, bCleanupResources=true
[2022.11.12-11.03.51:907][385]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.12-11.03.54:310][534]LogWorld: UWorld::CleanupWorld for World_27, bSessionEnded=true, bCleanupResources=true
[2022.11.12-11.03.54:310][534]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.12-11.03.54:854][534]LogWorld: UWorld::CleanupWorld for World_28, bSessionEnded=true, bCleanupResources=true
[2022.11.12-11.03.54:854][534]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.11.12-11.03.58:810][883]LogAssetEditorSubsystem: Opening Asset editor for StaticMesh /Game/Meshes/Gladiator_Sword_Mesh.Gladiator_Sword_Mesh
[2022.11.12-11.03.58:815][883]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.11.12-11.03.59:392][883]LogViewport: Scene viewport resized to 1405x902, mode Windowed.
[2022.11.12-11.04.15:063][257]LogStaticMesh: Display: Waiting for static meshes to be ready 0/1 (/Game/Meshes/Gladiator_Sword_Mesh) ...
[2022.11.12-11.04.40:448][435]LogStaticMesh: Display: Waiting for static meshes to be ready 0/1 (/Game/Meshes/Gladiator_Sword_Mesh) ...
[2022.11.12-11.04.40:456][435]LogPhysics: Warning: TConvex Name:BodySetup /Game/Meshes/Gladiator_Sword_Mesh.Gladiator_Sword_Mesh:BodySetup_0, Element [0] has no Geometry
[2022.11.12-11.05.03:565][467]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.11.12-11.05.03:648][467]LogSavePackage: Moving output files for package: /Game/Meshes/Gladiator_Sword_Mesh
[2022.11.12-11.05.03:648][467]LogSavePackage: Moving 'D:/UOC-Grado_Ingenieria_Informatica/Semestre_09/TFG/Gladiators_Pride/UnrealEngine_5_1_0/Saved/Gladiator_Sword_Mesh27F7B67E4CA420B68DE2858BAB50E81F.tmp' to 'D:/UOC-Grado_Ingenieria_Informatica/Semestre_09/TFG/Gladiators_Pride/UnrealEngine_5_1_0/Content/Meshes/Gladiator_Sword_Mesh.uasset'
[2022.11.12-11.05.03:657][467]LogFileHelpers: InternalPromptForCheckoutAndSave took 91 ms (total: 10.3 sec)
[2022.11.12-11.05.03:686][467]AssetCheck: New page: Asset Save: Gladiator_Sword_Mesh
